incident_id,_anchor,facility_id,attack_type_ar,result_ar,description_ar,full_discription_ar
INC-299,UNRWA Health Centre,FAC-038,توقف العمليات,تسبب هجوم على مدرسة مجاورة في أضرار جسيمة للمركز مما أجبره على الإغلاق,اضطرت وكالة الأونروا إلى تعليق جميع الخدمات الصحية في مركزين صحيين بمدينة غزة منذ 13 سبتمبر/أيلول، بعد تعرضهما لأضرار جسيمة. وشمل ذلك تعليق العمل في مركز بيتش كامب الصحي، وهو المركز الصحي الوحيد التابع للأونروا العامل شمال وادي غزة. وكان هذا المركز يقدم سابقًا خدمات الرعاية الصحية، بما في ذلك رعاية المرضى الخارجيين، ورعاية الأم والطفل، والعلاج الطبيعي، وعلاج الأمراض غير المعدية، والتطعيم لأكثر من ألف مريض يوميًا. وفي 13 سبتمبر/أيلول 2025، أفادت التقارير بتأثر مركز صحي تابع للأونروا بشكل غير مباشر جراء غارة جوية استهدفت مجمع مدرسة الأونروا المجاور في بيتش كامب، غرب مدينة غزة. وأُفيد بوقوع أضرار جسيمة في المركز الصحي، دون وقوع إصابات بين موظفي الأونروا.,
INC-300,UNRWA Health Centre,FAC-038,إطلاق نار حي / إطلاق نار,تعرضت بوابة مركز الأونروا الصحي لإطلاق نار إسرائيلي.,في التاسع من أكتوبر/تشرين الأول، أفادت التقارير بتعرض الجانب الشمالي من مدرسة تابعة للأونروا وبوابة مركز صحي تابع لها في منطقة النصيرات لإطلاق نار من قبل القوات الإسرائيلية. ولم ترد أنباء عن وقوع إصابات بين موظفي الأونروا، بينما تم الإبلاغ عن أضرار طفيفة.,
INC-301,UNRWA Health Centre,FAC-038,إطلاق نار حي / إطلاق نار,إطلاق نار في منطقة المركز الصحي يتسبب في أضرار للمبنى,في 9 ديسمبر/كانون الأول 2025، أفادت التقارير بتعرض مركز صحي تابع للأونروا في المغازي لإصابة غير مباشرة برصاصتين على الأقل نتيجة إطلاق نار عشوائي من قبل القوات الإسرائيلية في المناطق الواقعة شرق المغازي الشرقية، المنطقة الوسطى. ولم ترد أنباء عن وقوع إصابات بين موظفي الأونروا، بينما وردت أنباء عن أضرار طفيفة في المركز. وفي 13 ديسمبر/كانون الأول 2025، أفادت التقارير بتعرض مركز صحي تابع للأونروا في المغازي لإصابة برصاصة نتيجة عملية عسكرية للقوات الإسرائيلية في المناطق المجاورة، المغازي الشرقية، جنوب قطاع غزة. وردت أنباء عن أضرار طفيفة في المركز، ولم ترد أنباء عن وقوع إصابات بين موظفي الأونروا. وفي 14 ديسمبر/كانون الأول 2025، أفادت التقارير بتعرض مركز صحي تابع للأونروا لإصابة برصاص نتيجة عمليات للقوات الإسرائيلية في المناطق المجاورة، المغازي الشرقية، جنوب قطاع غزة. وردت أنباء عن أضرار طفيفة في المركز، ولم ترد أنباء عن وقوع إصابات بين موظفي الأونروا.,
INC-302,UNRWA Health Centre,FAC-038,قذيفة دبابة,تعرض مركز جباليا الصحي لقصف بقذيفة دبابة,في 25 يناير/كانون الثاني، أفادت التقارير بتعرض مركز صحي تابع للأونروا لقصف مباشر بالدبابات الإسرائيلية في مخيم جباليا، شمال قطاع غزة. وأُبلغ عن أضرار جسيمة لحقت بالمنشأة، ولم تُسجل أي إصابات بين موظفي الأونروا.,
INC-303,UNRWA Health Centre,FAC-038,إطلاق نار حي / إطلاق نار,مركز صحي يتعرض لهجوم بالرصاص,في 30 يناير، أفادت التقارير بتعرض مركز صحي تابع للأونروا لإصابة غير مباشرة جراء إطلاق نار من طائرة مسيرة تابعة للقوات الإسرائيلية في ماغازي. وأُبلغ عن أضرار طفيفة في المنشأة، ولم تُسجل أي إصابات بين موظفي الأونروا.,
INC-304,UNRWA Health Centre,FAC-038,اشتباكات مسلحة (في المنطقة المجاورة),تعرض مركز صحي لحريق ناجم عن طائرة رباعية المراوح طائشة,في 24 مارس/آذار، أفادت التقارير بتعرض مركز صحي تابع للأونروا في منطقة البريج بالمنطقة الوسطى لإصابة غير مباشرة برصاصة ناجمة عن قصف جوي من طائرات بدون طيار تابعة للقوات الإسرائيلية. وأُبلغ عن أضرار طفيفة لحقت بالمنشأة، دون وقوع إصابات بين موظفي الأونروا.,
INC-305,UNRWA Health Centre,FAC-038,إطلاق نار حي / إطلاق نار,تضرر مركز صحي جراء إطلاق النار من جراء القتال في المنطقة,في 16 أبريل/نيسان، أفادت التقارير بتعرض مركز صحي تابع للأونروا في منطقة ماغازي لإطلاق نار كثيف من قبل القوات الإسرائيلية في شرق ماغازي، المنطقة الوسطى. وأُبلغ عن أضرار طفيفة في المركز، دون وقوع إصابات بين موظفي الأونروا.,
INC-306,UNRWA Health Centre,FAC-038,غير محدد الهوية,تعرض مركز المغازي الصحي للقصف مما أدى إلى اندلاع حريق,في 27 ديسمبر/كانون الأول، حوالي الساعة 4:30 مساءً، أفادت التقارير أن القوات الإسرائيلية قصفت مركز ماغازي الصحي، مما أدى إلى اندلاع حريق في المبنى. ولم ترد أنباء عن وقوع إصابات.,
INC-307,Al-Aqsa Martyrs Hospital,FAC-006,الإضرابات,استهدفت غارة جوية إسرائيلية مستودعات الأدوية الملحقة بمستشفى الأقصى، كما لحقت أضرار طفيفة بمبنى المستشفى.,قصفت القوات الإسرائيلية مستودعين طبيين متصلين بمستشفى شهداء الأقصى، ودمرت الإمدادات المخزنة هناك، بما في ذلك محاليل الحقن الوريدي، والمواد المستخدمة في غسيل الكلى ووحدات العناية المركزة.,
INC-308,Dr Abdul Aziz Rantisi Children's Specialty Hospital,FAC-011,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
INC-377, ,ID Not Found,,,,
INC-378, ,ID Not Found,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
