detail_id,event_id,event_name,category,order,time,heading_label,value,content,source,source_link,submission_id,added_by,reviewed_by
DET-1231,hist017,West Bank Raids 2022–2023,war_crime,6,,Hospital Raid with Perfidy (War Crime),,"January 2024: Israeli commandos disguised as medical staff and Muslim women entered Jenin hospital, shot dead three Palestinians inside. UN experts: may amount to war crimes. Perfidy (feigning protected status to kill) explicitly prohibited under Geneva Conventions Additional Protocol I Article 37. Killing wounded even if militants also violates IHL.",📄 Documentation ↑,https://en.wikipedia.org/wiki/Israeli_incursions_in_the_West_Bank_during_the_Gaza_war,,,
DET-1232,hist017,West Bank Raids 2022–2023,war_crime,7,,Misapplication of Legal Framework,,"UN Commission finding: Israel applies combat rules (IHL conduct of hostilities) to law enforcement situations in West Bank, contrary to international law. This results in use of lethal force not justified under human rights law governing law enforcement. Systematic policy decision enabling unlawful killings.",📄 UN Commission Legal Analysis ↑,https://www.ohchr.org/en/press-releases/2023/10/civilians-are-primary-victims-increased-violence-israel-and-occupied,,,
DET-1233,hist017,West Bank Raids 2022–2023,war_crime,8,,Destruction of Civilian Property,,"Systematic use of bulldozers to destroy roads, infrastructure, homes during raids. July 2023 Jenin: massive destruction of refugee camp infrastructure. Pattern of destruction far exceeding military necessity. Extensive destruction not justified by military operations is grave breach under Fourth Geneva Convention Article 147.",📄 Documentation ↑,https://en.wikipedia.org/wiki/July_2023_Jenin_incursion,,,
DET-1234,hist013,Operation Pillar of Defense,quick_fact,1,,Event Type,"Military Operation, Airstrikes, Civilian Casualties",,,,,,
DET-1235,hist013,Operation Pillar of Defense,quick_fact,2,,Perpetrator,Israel Defense Forces (IDF),,,,,,
DET-1236,hist013,Operation Pillar of Defense,quick_fact,3,,Verification,B'Tselem field investigations; UN OCHA reports; Protection Cluster data,,,,,,
DET-1237,hist013,Operation Pillar of Defense,quick_fact,4,,Legal Framework,International Humanitarian Law violations documented,,,,,,
DET-1238,hist013,Operation Pillar of Defense,casualty,1,,Palestinian Civilians (did not participate in hostilities),87,"52% of total; includes 32 children, multiple women and elderly. 80% killed in final 4 days","B'Tselem Report (May 2013), pp. 9-11",https://www.btselem.org/download/201305_pillar_of_defense_operation_eng.pdf,,,
DET-1239,hist013,Operation Pillar of Defense,casualty,2,,Palestinian Children (included in civilian count),32,Minors under 18; included in 87 civilian deaths above,"B'Tselem Report (May 2013), p. 9",https://www.btselem.org/download/201305_pillar_of_defense_operation_eng.pdf,,,
DET-1240,hist013,Operation Pillar of Defense,casualty,3,,Palestinian Combatants,62,Individuals who took part in hostilities,"B'Tselem Report (May 2013), p. 10",https://www.btselem.org/download/201305_pillar_of_defense_operation_eng.pdf,,,
DET-1241,hist013,Operation Pillar of Defense,casualty,4,,Targets of Assassination,7,Individuals specifically targeted by IDF; included Ahmed al-Jabari,"B'Tselem Report (May 2013), p. 10",https://www.btselem.org/download/201305_pillar_of_defense_operation_eng.pdf,,,
DET-1242,hist013,Operation Pillar of Defense,casualty,5,,Status Unknown,11,B'Tselem unable to determine if these individuals participated in hostilities,"B'Tselem Report (May 2013), p. 10",https://www.btselem.org/download/201305_pillar_of_defense_operation_eng.pdf,,,
DET-1243,hist013,Operation Pillar of Defense,casualty,6,,Israeli Deaths,6,"4 civilians, 2 security personnel; killed by Palestinian rocket/mortar fire","B'Tselem Report (May 2013), p. 28",https://www.btselem.org/download/201305_pillar_of_defense_operation_eng.pdf,,,
DET-1244,hist013,Operation Pillar of Defense,casualty,7,,Palestinian Injured,"11,100+","Includes 3,374 children; Health Cluster data",UN OCHA Humanitarian Monitor (October-November 2012),https://www.un.org/unispal/document/auto-insert-201184/,,,
DET-1245,hist013,Operation Pillar of Defense,casualty,8,,Israeli Injured,"1,600+",Includes 270 children; from rocket/mortar attacks,"OCHA, Key Figures on 2014 Hostilities (citing Israeli sources)",https://www.ochaopt.org/content/key-figures-2014-hostilities,,,
DET-1246,hist013,Operation Pillar of Defense,timeline,1,October–Early November 2012,Pre-Operation Escalation,,"Four rounds of intensified violence: Palestinian rocket fire at southern Israel; Israeli incursions and airstrikes in Gaza. 23 Palestinians killed (7 civilians, 3 children); 93 Palestinians injured (77 civilians); 14 Israelis/foreign nationals injured (8 civilians). November 10-14: over 120 rockets fired from Gaza toward Israel.",UN OCHA Humanitarian Monitor (Oct-Nov 2012),https://www.un.org/unispal/document/auto-insert-201184/,,,
DET-1247,hist013,Operation Pillar of Defense,timeline,2,"November 14, 2012, ~15:45",Operation Begins: Assassination of Ahmed al-Jabari,,"IAF airstrike targets vehicle in Gaza City, killing Ahmed al-Jabari (head of Hamas military wing, Al-Qassam Brigades) and passenger Muhammad al-Hams. This marked official start of Operation Pillar of Defense. Israeli officials cited 100+ rockets in prior 24 hours as justification.","B'Tselem Report (May 2013), pp. 23-24",https://www.btselem.org/download/201305_pillar_of_defense_operation_eng.pdf,,,
DET-1248,hist013,Operation Pillar of Defense,testimony,3,,Muna a-Shawa,"Mother of Yusra (18), killed during Arab ministers' visit (Gaza City)","My daughter Yusra, 18, was sitting watching television in our western room. I was standing by the window of the eastern room, next to Yusra's room, and was about to call my children...to come upstairs. At about 4:30 PM, before I had a chance to call them, I heard an explosion inside my apartment. I saw dust and debris flying everywhere. I felt pain. I took a few steps and took hold of Yusra's hand. She took half a step together with me and then fell down. I tried to find her but couldn't because of all the dust and debris. I called out to her but she didn't answer...My son Muhammad came to the door, grabbed me and took me down to the street. I said to him, 'Go find Yusra.' He told me she had been killed...but I wouldn't talk with anyone and said that I wanted Yusra. I wanted to see her and make sure that she was okay, but I could feel that she wasn't all right.","B'Tselem Report (May 2013), pp. 24-25",https://www.btselem.org/download/201305_pillar_of_defense_operation_eng.pdf,,,
DET-1249,hist013,Operation Pillar of Defense,testimony,4,,Tamam al-'Asali,"Mother/wife, husband and 2 children killed collecting herbs (Jabalya)","After lunch on Wednesday, 21 November 2012, my husband Talal asked me to make tea for everyone. Talal went outside to a nearby area that he cultivates to pick some herbs for tea. Two of his children, his son Ayman and daughter 'Abir came along. I began preparing the things for tea when suddenly I heard a powerful explosion from behind the house. I went outside immediately and ran to the place where Talal and the children were. Even before I reached them, I could already see Talal and Ayman lying on the ground, covered in blood...I understood that my husband had apparently been killed instantaneously. Ayman was still moving a little bit. I didn't see my daughter 'Abir. I felt dizzy and weak. Then, apparently, I passed out. [Later told] that 'Abir had also been killed. I screamed and cried hysterically. Three members of my family killed at one blow. I lost them all in an instant, for no reason.","B'Tselem Report (May 2013), pp. 26-27",https://www.btselem.org/download/201305_pillar_of_defense_operation_eng.pdf,,,
DET-1250,hist013,Operation Pillar of Defense,testimony,5,,Naji Qdeih,"Husband of Samaher Qdeih (28), killed in Khuza'ah","At around 9:30 PM on 17 November 2012...I decided that we had best go over to the house of my first wife Maha, because it was better protected...I picked up my infant daughter and went over to Maha's house, just seven meters away. Then I returned to get some clothes and a blanket for Mayar. I asked Samaher to bring another blanket and join me. Samaher left the apartment carrying the blanket. Suddenly there was a huge explosion. Chunks of stone went flying all over the place. White smoke filled the courtyard...I found my wife Samaher lying on the ground near the steps of the balcony. I picked her up and saw that her left leg was severed and her clothes torn. Blood was trickling from her mouth. I picked her up and asked that she recite the Shehadatein prayer because I realized that she was badly injured and wouldn't survive. [Samaher died at scene]","B'Tselem Report (May 2013), pp. 15-16",https://www.btselem.org/download/201305_pillar_of_defense_operation_eng.pdf,,,
DET-1251,hist013,Operation Pillar of Defense,testimony,6,,Sarah Abu Khusah,"Grandmother (65), toddler grandson killed in courtyard","At about 8:00 o'clock in the morning, three of my grandchildren were playing in front of the house, which is part of the house's compound...Suddenly we heard a huge explosion nearby. We all ran outside to see what happened. I was in shock when I saw that the spot that was hit was right next to the wall that encloses the house, and that it had actually destroyed the wall. I saw my grandson Iyad lying dead on the ground. He had been hit directly by shrapnel. Another of my grandsons, Suhaib, was lying on the ground beside him but he was moving. Sarah was also lying on the ground. I called for an ambulance right away and picked up Iyad. [Iyad, 18 months old, killed; Suhaib (6) and Sarah (4) critically injured]","B'Tselem Report (May 2013), pp. 20-21",https://www.btselem.org/download/201305_pillar_of_defense_operation_eng.pdf,,,
DET-1252,hist013,Operation Pillar of Defense,testimony,7,,B'Tselem (institutional),Israeli human rights organization,"Report conclusion (May 2013): 'The findings of this report raise grave suspicions of misconduct. However, the means at B'Tselem's disposal are too limited to determine whether or not the Israeli military acted in accordance with the law in the cases presented here...Determining this requires additional information held by the military, which it refuses to disclose. Therefore, we call upon the Israeli authorities to conduct an independent investigation...and to present the findings publicly and transparently.'","B'Tselem Report (May 2013), p. 39",https://www.btselem.org/download/201305_pillar_of_defense_operation_eng.pdf,,,
DET-1253,hist013,Operation Pillar of Defense,testimony,8,,Amnesty International,International human rights organization,Statement to UN Human Rights Council (February 2013): The Israeli authorities investigations into alleged violations of international humanitarian law during Operation Pillar of Defense follow a familiar pattern of operational debriefings rather than independent criminal investigations. Such investigations lack the necessary independence and transparency required under international law. The pattern of impunity for violations during Israeli military operations in Gaza must end.',"Amnesty International, Statement to UN HRC (February 2013)",https://www.un.org/unispal/document/auto-insert-188596/,,,
DET-1254,hist013,Operation Pillar of Defense,historical_impact,1,,Immediate Impact,,"Escalation Dynamics: Demonstrated shift in Israeli military doctrine post-Cast Lead (2008-09) toward shorter, air-focused operations, but with continued high civilian toll (52% of deaths)",,,,,
DET-1255,hist013,Operation Pillar of Defense,historical_impact,2,,Immediate Impact,,"Regional Tensions: Arab and Turkish foreign ministers visited Gaza during operation (Nov 20), highlighting regional concern and attempting mediation",,,,,
DET-1256,hist013,Operation Pillar of Defense,historical_impact,3,,Immediate Impact,,"Egypt's Role: President Mohamed Morsi brokered ceasefire, marking Egypt's post-Arab Spring involvement in Gaza diplomacy",,,,,
