detail_id,_anchor,event_id,heading_label_ar,content_ar
DET-1247,DET-1247,hist013,بدء العملية: اغتيال أحمد الجباري,#ERROR!
DET-1248,DET-1248,hist013,#ERROR!,"كانت ابنتي يسرى، ذات الثمانية عشر عامًا، تجلس تشاهد التلفاز في غرفتنا الغربية. كنتُ واقفةً بجوار نافذة الغرفة الشرقية، المجاورة لغرفة يسرى، وكنتُ على وشك مناداة أطفالي ليصعدوا إلى الطابق العلوي. حوالي الساعة الرابعة والنصف مساءً، وقبل أن أتمكن من مناداتهم، سمعتُ دوي انفجار داخل شقتي. رأيتُ الغبار والحطام يتطاير في كل مكان. شعرتُ بألم. خطوتُ بضع خطوات وأمسكتُ بيد يسرى. خطتْ نصف خطوة معي ثم سقطت. حاولتُ العثور عليها لكنني لم أستطع بسبب الغبار والحطام. ناديتُ عليها لكنها لم تُجب... جاء ابني محمد إلى الباب، وأمسك بي واقتادني إلى الشارع. قلتُ له: ""اذهب وابحث عن يسرى"". أخبرني أنها قُتلت... لكنني رفضتُ التحدث مع أحد وقلتُ إنني أريد يسرى. أردتُ رؤيتها والتأكد من أنها بخير، لكنني كنتُ أشعر أنها ليست على ما يُرام."
DET-1249,DET-1249,hist013,تمام العسلي,بعد غداء يوم الأربعاء، ٢١ نوفمبر ٢٠١٢، طلب مني زوجي طلال تحضير الشاي للجميع. خرج طلال إلى حقل قريب يزرعه ليقطف بعض الأعشاب للشاي. رافقه اثنان من أبنائه، ابنه أيمن وابنته عبير. بدأتُ بتحضير الشاي عندما سمعتُ فجأةً دوي انفجار قوي من خلف المنزل. خرجتُ مسرعةً وركضتُ إلى المكان الذي كان فيه طلال والأطفال. قبل أن أصل إليهم، رأيتُ طلال وأيمن ملقيين على الأرض غارقين في الدماء... أدركتُ أن زوجي قد قُتل على الفور. كان أيمن لا يزال يتحرك قليلاً. لم أرَ ابنتي عبير. شعرتُ بدوار وضعف، ثم فقدتُ الوعي. [قيل لي لاحقًا] أن عبير قد قُتلت أيضًا. صرختُ وبكيتُ بحرقة. ثلاثة من أفراد عائلتي قُتلوا بضربة واحدة. فقدتهم جميعًا في لحظة، بلا سبب.
DET-1250,DET-1250,hist013,#ERROR!,في حوالي الساعة التاسعة والنصف مساءً من يوم ١٧ نوفمبر ٢٠١٢، قررتُ أن من الأفضل لنا الذهاب إلى منزل زوجتي الأولى مها، لأنه كان أكثر أمانًا. حملتُ ابنتي الرضيعة وذهبتُ إلى منزل مها، الذي لا يبعد سوى سبعة أمتار. ثم عدتُ لأحضر بعض الملابس وبطانية لميار. طلبتُ من سماهر أن تحضر بطانية أخرى وتلحق بي. غادرت سماهر الشقة وهي تحمل البطانية. وفجأة وقع انفجار هائل. تناثرت قطع الحجارة في كل مكان. وامتلأ الفناء بدخان أبيض كثيف. وجدتُ زوجتي سماهر ملقاة على الأرض قرب درج الشرفة. حملتُها فرأيتُ أن ساقها اليسرى مبتورة وملابسها ممزقة. كان الدم يسيل من فمها. حملتُها وطلبتُ منها أن تُصلي الشهادة، لأني أدركتُ أنها مصابة بجروح بالغة ولن تنجو. [توفيت سماهر في مكان الحادث]
DET-1251,DET-1251,hist013,#ERROR!,في حوالي الساعة الثامنة صباحًا، كان ثلاثة من أحفادي يلعبون أمام المنزل، ضمن فناء المنزل... وفجأة سمعنا دوي انفجار هائل في مكان قريب. هرعنا جميعًا إلى الخارج لنرى ما حدث. انتابتني صدمة شديدة عندما رأيت أن نقطة الانفجار كانت ملاصقة للجدار المحيط بالمنزل، وأن الانفجار قد دمر الجدار تمامًا. رأيت حفيدي إياد ملقىً على الأرض جثة هامدة، فقد أصيب بشظايا مباشرة. وكان حفيدي الآخر، سهيب، ملقىً بجانبه على الأرض ولكنه كان يتحرك. وكانت سارة أيضًا ملقاة على الأرض. اتصلت بالإسعاف على الفور وأخذت إياد. [إياد، 18 شهرًا، قُتل؛ سهيب (6 سنوات) وسارة (4 سنوات) في حالة حرجة]
DET-1252,DET-1252,hist013,بتسيلم (مؤسسية),#ERROR!
DET-1253,DET-1253,hist013,#ERROR!,بيانٌ إلى مجلس حقوق الإنسان التابع للأمم المتحدة (فبراير/شباط 2013): تتبع تحقيقات السلطات الإسرائيلية في الانتهاكات المزعومة للقانون الدولي الإنساني خلال عملية عمود الدفاع نمطاً مألوفاً يتمثل في جلسات استجواب العمليات بدلاً من التحقيقات الجنائية المستقلة. وتفتقر هذه التحقيقات إلى الاستقلالية والشفافية اللازمتين بموجب القانون الدولي. يجب وضع حدٍّ لنمط الإفلات من العقاب على الانتهاكات التي تحدث خلال العمليات العسكرية الإسرائيلية في غزة.
DET-1254,DET-1254,hist013,#ERROR!,#ERROR!
DET-1255,DET-1255,hist013,#ERROR!,#ERROR!
DET-1256,DET-1256,hist013,#ERROR!,دور مصر: توسط الرئيس محمد مرسي في وقف إطلاق النار، مما يمثل مشاركة مصر في دبلوماسية غزة بعد الربيع العربي
DET-1257,DET-1257,hist013,#ERROR!,"التحول التكتيكي: أول نشر قتالي رئيسي لنظام الدفاع الصاروخي ""القبة الحديدية"" - اعترض 436 صاروخًا من أصل 1667 (26%)، مما قلل الخسائر الإسرائيلية مقارنة بحجم الصواريخ"
DET-1258,DET-1258,hist013,#ERROR!,#ERROR!
DET-1259,DET-1259,hist013,الأهمية على المدى الطويل,#ERROR!
DET-1260,DET-1260,hist013,الأهمية على المدى الطويل,"سابقة الإفلات من العقاب: إن الغياب التام للملاحقات القضائية رغم الأدلة الموثقة التي قدمتها بتسيلم يشكل سابقة للعمليات المستقبلية. ويستمر نموذج ""جلسات الاستجواب العملياتية"" الخاص بمجموعة العمل المشتركة."
DET-1261,DET-1261,hist013,الأهمية على المدى الطويل,الرصد الإنساني: حشدت العملية المجتمع الدولي لحقوق الإنسان؛ وأصبح تقرير بتسيلم الصادر في مايو 2013 نموذجاً لمنهجية التحقيق الميداني في مناطق النزاع.
DET-1262,DET-1262,hist013,الأهمية على المدى الطويل,"الخطاب القانوني: أثر نقد منظمة بتسيلم لتعريفات الأهداف العسكرية ""الفضفاضة للغاية"" والتحذيرات غير الكافية على الدعوة إلى القانون الدولي الإنساني والخطاب الأكاديمي حول التناسب."
DET-1263,DET-1263,hist013,الأهمية على المدى الطويل,الصدمة الفلسطينية: تُضاف إلى الصدمة المتراكمة لسكان غزة؛ العائلات التي أُجريت معها مقابلات بعد أشهر لا تزال تعيش حالة من الصدمة والحزن
DET-1264,DET-1264,hist013,#ERROR!,✘ لم تتم أي ملاحقات قضائية للقادة أو الأفراد الإسرائيليين على الرغم من مقتل 87 مدنياً
DET-1265,DET-1265,hist013,#ERROR!,"✘ فتحت وحدة الشؤون العسكرية 70 تحقيقًا؛ وأغلقت قضايا بمعلومات عامة قليلة وبتوصيات ""عدم وجود جريمة جنائية""."
DET-1266,DET-1266,hist013,#ERROR!,"✘ انتقدت منظمة العفو الدولية تحقيقات مجموعة العمل المعنية بالجرائم (MAG) باعتبارها ""جلسات استجواب عملياتية"" تفتقر إلى الاستقلالية (بيان مجلس حقوق الإنسان التابع للأمم المتحدة، فبراير 2013)."
DET-1267,DET-1267,hist013,#ERROR!,"✘ لم تسفر تحقيقات بتسيلم في تسع قضايا أثارت ""شكوكًا خطيرة"" بشأن انتهاكات القانون الدولي الإنساني عن أي ردود جوهرية تتجاوز رسائل غامضة من المدعي العام."
DET-1268,DET-1268,hist013,#ERROR!,"قضية الدلو: على الرغم من اعتراف الجيش الإسرائيلي بـ""خطأ محتمل"" أدى إلى مقتل 12 شخصًا (5 أطفال و5 نساء)، أغلق المدعي العام العسكري القضية بدعوى ""بذل جهود للحد من الضرر"" - دون تقديم أي تفسير لسبب فشل هذه الجهود."
DET-1269,DET-1269,hist013,#ERROR!,✘ قضية إياد أبو خوسة: المدعي العام ينفي وقوع الإضراب رغم وجود وفيات وإصابات موثقة - وهذا يجسد أزمة المساءلة
DET-1270,DET-1270,hist013,#ERROR!,#ERROR!
DET-1271,DET-1271,hist013,#ERROR!,✘ نمط راسخ: الجيش يحقق في شؤونه بنفسه، ويقدم الحد الأدنى من المعلومات للجمهور، ويغلق القضايا، ولا توجد رقابة خارجية
DET-1272,DET-1272,hist013,#ERROR!,تقرير بتسيلم (مايو 2013): تحقيق ميداني ذو معايير ذهبية يوثق تسع حالات مع شهادات شهود مفصلة، ​​وتحليل قانوني، وبيانات سياقية
DET-1273,DET-1273,hist013,#ERROR!,#ERROR!
DET-1274,DET-1274,hist013,#ERROR!,#ERROR!
DET-1275,DET-1275,hist013,#ERROR!,#ERROR!
DET-1276,DET-1276,hist013,بنيامين نتنياهو,المنصب: رئيس الوزراء (1949-حتى الآن) | المسؤولية: السلطة السياسية العليا؛ أذن بالعملية وأعلن نجاحها. الهدف المعلن: وقف الهجمات الصاروخية وتدمير القدرات العملياتية لحماس. | المسيرة المهنية اللاحقة: شغل منصب رئيس الوزراء من 2009 إلى 2021؛ عاد إلى منصبه من 2022 حتى الآن (حتى تاريخ التوثيق) | المساءلة: لم يُجرَ أي تحقيق بشأن الخسائر في صفوف المدنيين خلال العملية. أعلن نجاح العملية رغم توثيق منظمة بتسيلم لـ87 حالة وفاة بين المدنيين.
DET-1277,DET-1277,hist013,#ERROR!,"المنصب: وزير الدفاع (1942-حتى الآن) | المسؤولية: الإشراف على عمليات جيش الدفاع الإسرائيلي؛ مسؤول عن الاستراتيجية العسكرية وتنفيذها. زعمت الوزارة أن العملية نُفذت ""بأقصى درجات المهنية"" ووفقًا للقانون الدولي الإنساني. | المسيرة المهنية اللاحقة: ترك العمل السياسي عام 2013؛ وأسس شركة استشارية | المساءلة: لم يُجرَ أي تحقيق. أغلق فيلق المدعي العام العسكري التحقيقات دون مقاضاة، مُشيرًا إلى ""عدم وجود شبهة جنائية"" على الرغم من أدلة بتسيلم على انتهاكات محتملة للقانون الدولي الإنساني."
